match_id,radiant_win,duration,Support,Initiator,Pusher,Escape,Nuker,Carry,Durable,Disabler,early_game_gold_adv,early_game_xp_adv,radiant_bottom_tier_2,radiant_bottom_tier_1,radiant_middle_tier_2,radiant_middle_tier_1,radiant_top_tier_2,radiant_top_tier_1,dire_bottom_tier_2,dire_bottom_tier_1,dire_middle_tier_2,dire_middle_tier_1,dire_top_tier_2,dire_top_tier_1,radiant_score_adv
8089576187,1,28,2,3,0,2,4,3,4,5,3719,1591,1,0,1,1,1,1,0,0,0,0,0,0,26
8089601961,1,29,2,4,0,3,5,2,2,5,4556,3642,1,1,1,1,1,1,0,0,0,0,0,0,16
8089619955,1,27,1,2,2,3,3,4,2,1,4953,3784,0,0,1,1,1,1,0,0,0,0,0,0,15
8089618118,0,30,2,3,2,2,4,2,2,3,-1856,-1805,0,0,0,0,1,0,1,0,0,0,0,0,-11
8089685451,1,31,1,2,1,0,5,3,3,3,-250,566,0,0,1,0,1,0,0,0,0,0,1,0,12
8089687105,0,39,1,3,0,2,4,3,3,4,1544,2726,0,0,0,0,0,0,1,0,0,0,1,0,-12
8089699144,0,43,0,4,1,3,3,3,0,4,1263,-45,0,0,0,0,0,0,0,0,0,0,0,0,-12
8089719101,0,39,1,3,0,4,4,2,1,4,35,630,0,0,0,0,1,0,1,0,1,0,1,0,-18
8089749949,1,38,2,1,0,2,4,1,2,4,2360,2711,1,0,1,1,1,1,0,0,0,1,0,0,10
8089754278,1,27,2,2,1,1,4,3,3,5,1317,-126,1,0,1,0,1,1,1,0,0,0,0,0,11
8089819951,0,29,3,2,0,1,4,2,1,4,1037,-520,0,0,0,0,1,1,1,1,1,0,1,0,-14
8089834276,0,40,2,3,1,1,5,2,2,5,-1126,112,0,0,0,0,0,0,1,1,1,1,1,0,-35
8089847936,1,38,1,2,0,2,4,2,3,2,-1228,-144,0,0,0,0,0,0,1,0,0,0,1,0,-10
8089828609,1,39,1,2,2,3,3,2,3,3,-223,-195,1,0,0,0,1,1,0,0,0,0,0,0,11
8089871642,1,36,1,2,2,3,3,3,2,2,1529,1069,0,0,1,0,1,1,0,0,0,0,0,0,9
8089891440,0,22,1,3,0,3,4,4,3,5,-3496,-3231,0,0,1,1,0,0,1,1,1,1,1,0,-26
8089919240,0,36,1,2,1,2,3,3,1,3,1851,3367,0,0,0,0,0,0,1,0,1,0,1,0,-14
8089929031,1,38,1,4,1,1,5,2,2,4,2708,2556,0,0,1,1,1,0,0,0,0,1,0,0,10
8089950964,1,31,3,2,0,0,4,4,2,3,-360,106,0,0,1,0,1,1,0,0,0,1,0,0,18
8089964944,0,24,2,1,3,2,3,2,1,2,-500,-3758,0,0,0,0,0,0,1,0,1,0,1,0,-35
8089956384,0,27,0,4,0,5,4,2,1,4,2429,1213,0,0,0,0,0,0,1,0,1,0,1,0,-17
8090047335,1,38,1,4,0,2,4,2,2,4,3723,3200,1,0,1,0,1,1,0,0,0,0,0,0,0
8090056887,0,32,1,4,1,1,3,2,2,5,-2501,-882,0,0,1,0,1,0,1,1,1,0,1,1,-38
8090070049,1,41,1,2,2,2,2,3,3,4,1158,812,0,0,0,0,1,0,0,0,0,0,0,0,18
8090122152,1,38,2,3,1,2,5,2,3,4,-2550,-808,0,0,1,0,1,0,0,0,0,0,0,0,0
8090155618,1,44,0,2,2,2,4,3,4,2,216,2693,0,0,1,0,0,0,0,0,1,1,0,0,11
8090191027,1,38,3,2,1,3,5,1,1,5,-2522,-3361,0,0,1,0,1,0,0,0,1,0,0,0,0
8090182281,0,50,1,2,2,1,3,3,2,3,-2407,-2044,0,0,0,0,0,0,0,0,0,0,0,0,-12
8090286694,0,30,1,2,1,1,3,3,3,4,-794,-833,0,0,0,1,1,0,1,1,1,0,1,0,2
8090301073,0,37,3,4,1,1,4,3,3,4,-3834,-3664,0,0,1,1,0,0,0,0,1,0,0,0,-16
8090298979,1,29,1,1,2,1,3,4,1,2,2490,1172,1,0,1,1,1,1,0,0,0,0,0,0,14
8090342495,1,30,2,2,0,2,5,3,1,2,-3509,-1585,1,0,0,0,1,1,0,0,1,1,0,0,-2
8090357019,0,30,0,3,2,0,4,3,2,3,-6320,-3260,0,0,0,0,0,0,1,1,1,0,1,0,-36
8090371779,0,37,1,3,1,1,4,3,3,3,-119,-204,0,0,1,0,0,0,1,0,0,0,0,0,-25
8090399890,0,25,3,3,1,0,4,2,2,4,-2189,682,0,0,0,0,1,0,1,1,1,0,1,0,-6
8090427727,1,24,1,2,1,2,4,3,2,4,1072,-303,1,1,1,0,1,1,0,0,0,0,0,0,23
8090437126,1,40,3,2,0,2,5,1,2,4,-4958,-5555,0,0,0,0,1,0,0,0,1,0,0,0,-3
8090440450,1,34,2,1,1,2,3,2,1,4,1751,1758,0,0,0,0,1,1,1,0,0,0,0,0,7
8090482884,0,33,3,1,3,2,4,2,0,3,-1835,-1205,0,0,0,0,0,0,1,0,0,0,0,0,-10
8090515226,0,34,3,2,1,1,4,3,1,4,670,496,0,1,0,1,0,0,1,0,0,0,0,0,-9
8090547367,1,27,1,2,2,2,4,3,1,3,318,935,1,0,1,1,1,1,1,1,0,0,1,0,17
8090545131,0,44,0,3,0,2,4,3,1,5,-1094,-2066,0,0,0,0,0,0,1,0,1,0,1,0,-9
8090572246,1,30,1,3,1,1,4,3,3,4,1369,1844,1,0,1,1,1,0,0,0,0,1,0,0,12
8090589654,0,40,0,3,0,3,3,3,3,4,1763,116,0,0,0,0,0,0,1,0,1,0,1,0,-1
8090597094,1,34,2,2,1,2,5,4,1,4,-3654,-6617,0,0,1,0,0,0,0,0,1,1,0,0,-3
8090628047,1,28,3,2,1,1,3,3,2,4,3821,4806,1,0,1,1,1,1,0,0,0,0,1,0,21
8090691502,0,26,3,2,1,1,4,4,2,5,-1328,-1244,0,0,1,1,0,0,1,0,1,0,0,0,-9
8090719390,1,25,2,3,1,2,3,2,1,4,2197,1818,1,0,1,0,1,0,0,0,1,1,0,0,15
8090748374,0,32,1,1,0,3,3,3,1,3,-6037,-5976,0,0,0,0,0,0,1,1,0,0,0,0,-13
8090785678,0,25,1,2,1,1,5,3,2,3,4096,3102,0,0,0,0,1,0,1,1,0,0,0,0,-17
8090817520,0,32,3,0,2,2,3,2,2,4,-579,506,0,0,0,0,1,1,1,1,1,0,0,0,-9
8090815728,1,72,1,2,0,2,3,3,1,4,847,34,0,0,0,0,0,0,0,0,0,0,0,0,5
8090868834,0,28,3,4,0,4,5,1,1,5,-5050,-3069,0,0,0,0,1,0,1,1,0,0,1,0,-12
8090912074,1,22,2,4,0,1,4,1,2,5,3820,3377,1,0,1,0,1,1,1,1,0,0,1,0,19
8090915309,0,29,3,2,3,2,4,1,0,3,-5459,-5135,0,0,0,0,0,0,1,1,1,1,1,0,-26
8090921170,0,44,2,4,1,2,5,2,3,5,944,-808,0,0,0,0,0,0,0,0,0,0,1,0,-11
8090972686,0,44,1,4,0,1,5,3,2,3,4795,6986,0,0,0,0,0,0,0,0,0,0,0,0,-22
8091013637,0,42,1,2,2,1,4,3,2,4,1026,-885,0,0,0,0,0,0,1,0,1,0,1,0,-16
8091036769,0,39,1,2,2,2,4,2,3,5,-2352,-1268,0,0,0,0,0,0,1,0,1,0,1,0,-9
8091056376,1,29,0,2,0,2,4,3,3,3,5050,5048,1,0,1,0,1,1,1,0,0,0,0,0,37
8091105352,1,38,1,3,0,3,5,3,3,5,-1781,253,1,0,1,0,1,0,0,0,0,0,0,0,6
8091134079,1,39,2,2,2,2,5,2,1,3,978,1536,0,0,1,0,0,0,0,0,0,0,0,0,8
8091169453,1,42,2,2,3,0,4,3,3,3,3457,1582,1,0,1,0,1,0,0,0,0,0,0,0,20
8091193011,1,37,2,3,2,0,5,3,3,5,297,-1531,0,0,1,0,0,0,0,0,0,0,0,0,15
8091194500,0,38,1,1,0,4,4,2,2,4,-2774,-1656,0,0,0,0,0,0,1,0,1,0,0,0,-20
8091223228,1,49,2,3,1,1,5,2,3,4,209,988,1,0,0,0,1,0,0,0,0,0,0,0,0
8091274076,1,59,1,2,0,2,4,4,4,4,2769,1977,0,0,1,0,0,0,0,0,0,0,0,0,28
8091333206,1,49,2,1,2,3,4,1,2,2,-1453,-1165,0,0,0,0,1,0,0,0,1,0,0,0,4
8091366120,0,38,2,3,0,1,5,3,2,5,727,662,0,0,0,0,0,0,1,0,1,0,1,0,-16
8091384417,0,42,3,1,1,1,2,3,2,2,-214,-372,0,0,1,0,0,0,1,1,1,0,1,0,-18
8091391833,1,37,2,3,2,2,2,3,2,5,1164,1628,1,0,1,0,1,0,0,0,0,0,0,0,17
8091439011,1,37,2,3,1,2,4,2,2,5,3001,2114,1,0,1,0,1,1,0,0,0,0,0,0,12
8091466095,1,51,2,2,2,3,5,2,2,3,1530,-585,0,0,1,0,0,0,0,0,0,0,0,0,21
8091502935,1,52,3,3,1,0,5,3,2,4,-447,-245,1,0,1,0,1,0,0,0,0,0,0,0,16
8091507174,0,50,3,1,0,3,5,2,1,4,-481,-1683,0,0,0,0,0,0,0,0,0,0,0,0,0
8091501149,1,36,1,4,2,2,3,2,2,4,130,-282,1,0,1,0,1,0,0,0,0,0,0,0,22
8091566844,0,51,1,1,4,1,4,3,3,4,-3492,-2852,0,0,0,0,0,0,0,0,1,0,0,0,-13
8091593566,0,37,2,3,0,2,4,2,4,5,-4917,-4643,1,0,0,0,0,0,0,0,0,0,0,0,-21
8091595479,0,35,2,1,1,0,3,3,3,3,-1761,-1224,0,0,0,0,0,0,1,0,1,0,1,0,-24
8091678485,0,31,2,3,1,2,2,3,3,5,-623,-1753,0,0,0,0,0,0,1,0,1,0,1,0,-15
8091708346,1,40,1,3,0,2,4,3,2,4,313,227,1,0,1,0,1,1,0,0,0,0,0,0,22
8091711116,1,37,3,3,0,1,3,2,2,4,-4605,-2443,0,0,0,0,0,0,0,0,0,0,1,0,14
8091721182,0,24,2,3,0,2,4,3,2,5,-1165,-1591,0,0,0,0,0,0,1,1,1,1,1,1,-22
8091740685,1,74,2,3,0,0,4,3,3,3,-2827,-629,0,0,0,0,0,0,0,0,1,0,0,0,-11
8091755556,1,27,2,1,0,3,5,2,0,3,5181,3880,1,1,1,0,1,1,0,0,0,0,0,0,31
8091732751,0,39,1,2,1,1,3,3,2,4,-991,-1355,0,0,0,1,0,0,1,1,1,1,1,1,-22
8091804537,0,37,1,4,2,1,5,3,2,4,-637,-162,0,0,0,0,0,0,0,0,0,0,1,0,-21
8091854371,1,34,0,3,1,0,5,3,2,2,2568,3699,1,0,1,1,1,1,0,0,0,0,0,0,16
8091909192,1,37,3,1,1,1,4,2,1,4,-533,-1221,1,0,1,0,1,0,0,0,0,0,0,0,9
8091907036,1,33,1,3,1,2,4,3,3,3,-2420,-1494,1,0,1,0,1,0,0,0,0,0,0,0,3
8091946139,0,39,1,2,2,1,4,3,2,3,605,1449,0,0,0,0,0,0,1,0,1,1,0,0,-22
8091996592,0,44,0,3,2,2,3,3,3,2,2890,826,1,1,0,0,0,0,0,0,0,0,0,0,6
8092049314,0,39,0,2,1,1,3,3,2,4,602,1370,0,0,0,0,0,0,0,0,0,0,0,0,-11
8092124288,1,27,1,3,1,0,3,2,5,5,1075,797,1,0,1,1,1,1,0,0,0,0,0,0,12
8092137948,1,35,2,2,1,4,4,2,1,3,76,2119,0,0,1,0,0,0,0,0,0,0,0,0,16
8092168946,0,35,2,3,0,4,3,2,3,4,-6883,-5259,0,0,0,0,0,0,0,0,1,0,1,0,-27
8092193178,1,32,1,2,2,3,5,3,0,4,102,480,0,0,0,0,0,0,1,0,0,0,0,0,8
8092251776,1,36,0,2,2,1,4,2,2,4,1159,1974,0,0,1,0,1,0,0,0,0,0,0,0,23
8092294000,1,39,1,3,1,2,5,1,3,5,-132,742,1,0,0,0,1,0,0,0,0,0,0,0,16
8092399232,0,30,2,1,1,4,4,3,1,4,2271,3468,0,0,0,0,0,0,1,1,1,1,1,0,-28
8092431970,1,28,3,3,1,2,5,3,2,5,5,-1382,1,0,1,0,1,0,0,0,0,0,0,0,31
8092464638,0,49,3,4,0,2,4,2,3,5,-3781,-3528,0,0,0,0,0,0,1,0,0,0,0,0,-25
8092520476,0,22,1,2,0,4,3,2,3,2,-1712,-2854,1,0,0,0,0,0,1,0,1,1,1,1,-26
8092551417,0,21,3,2,0,0,5,3,1,4,-4478,-4359,1,0,0,0,0,0,1,1,1,1,1,1,-39
8092542153,1,38,3,3,2,0,3,1,1,3,865,-321,0,0,0,0,1,0,0,0,0,0,0,0,0
8092583952,0,21,2,2,0,2,4,3,2,4,-6905,-5982,0,0,1,0,0,0,1,1,1,1,1,1,-19
8092623012,1,26,3,1,1,2,5,3,1,5,6127,10274,1,0,1,1,1,0,0,0,0,0,1,0,10
8092617306,0,38,1,4,1,4,4,2,1,4,-1008,254,0,0,0,0,0,0,1,0,1,0,1,0,-16
8092638466,0,40,4,3,1,1,4,1,1,5,1687,356,0,0,0,0,0,0,1,0,1,0,1,0,-17
8092669586,1,31,2,2,1,4,4,2,2,3,2650,1366,1,1,1,1,1,0,0,0,0,0,1,0,28
8092713719,0,43,1,3,2,3,4,2,3,4,-2193,-523,0,0,1,0,0,0,0,0,0,0,0,0,0
8092719059,1,37,2,2,1,1,3,3,2,4,1112,-702,1,0,1,1,1,1,0,0,0,0,0,0,19
8092756753,0,33,2,4,2,2,5,3,3,5,-2318,-1100,0,0,0,0,0,0,1,1,1,0,1,0,-18
8092763011,0,58,1,2,1,1,5,4,2,4,-1122,217,0,0,0,0,0,0,0,0,0,0,0,0,-10
8092787248,1,27,3,1,1,1,5,2,1,2,560,3237,1,0,1,0,1,0,0,0,0,0,1,0,17
8092868064,0,28,3,2,1,1,5,1,2,4,-1060,724,0,0,0,0,0,0,1,0,1,0,1,0,-26
8092863304,0,46,3,3,1,2,4,2,1,4,-341,-1778,0,0,0,0,0,0,0,0,0,0,0,0,-5
8092885348,0,31,3,1,1,1,4,2,2,5,-3998,-2344,0,0,0,0,0,0,1,0,1,0,1,0,-23
8092895109,1,39,2,3,0,2,3,3,3,4,-564,-245,0,0,0,0,0,0,1,1,0,0,0,0,-1
8092930311,0,21,2,1,1,2,4,3,1,4,-8112,-6475,0,0,0,0,0,0,1,0,1,1,1,1,-30
8092912212,1,32,0,3,1,1,5,4,4,5,24,-752,1,0,1,1,1,0,0,0,0,0,0,0,6
8092945008,1,38,2,2,0,2,4,2,2,5,1245,205,1,0,0,0,1,0,0,0,1,0,0,0,24
8092976457,1,34,3,2,0,4,4,2,0,4,1877,2318,1,0,1,1,1,1,0,0,0,0,0,0,20
8092995174,1,39,1,2,2,1,5,3,1,4,2519,2047,1,0,1,0,1,0,0,0,0,0,0,0,20
8093028289,1,31,2,3,2,1,5,2,2,4,-1375,246,1,0,1,1,1,1,0,0,0,0,0,0,6
8093042137,1,34,1,3,0,3,4,2,4,5,1804,1783,1,0,1,0,1,0,0,0,0,0,0,0,14
8093086156,0,41,2,3,0,5,4,1,1,4,1618,-1222,0,0,1,0,0,0,1,0,1,0,1,0,-13
8093117677,0,33,1,3,0,2,4,2,2,4,-1019,499,0,0,0,0,0,0,0,0,1,0,1,0,0
8093118813,1,112,2,4,1,3,5,2,1,4,-1247,-1900,0,0,0,0,0,0,0,0,0,0,0,0,12
8093125208,0,38,1,3,2,1,3,2,3,3,2927,131,0,0,0,0,0,0,1,0,1,0,0,0,-10
8093138188,1,33,2,3,0,4,3,2,1,4,1294,3232,1,0,1,0,1,1,0,0,0,0,0,0,17
8093147181,0,42,0,2,1,2,5,3,3,3,3427,2981,0,0,0,0,0,0,0,0,0,0,1,0,-5
8093220643,0,26,1,3,1,1,4,2,4,4,-3071,-3874,0,0,0,0,0,0,1,1,1,0,1,1,-19
8093235641,0,31,2,2,1,1,4,2,2,4,-12,-973,0,0,0,0,0,0,1,1,1,0,1,0,-23
8093244806,0,29,2,2,1,1,3,2,1,3,600,639,0,0,0,0,0,0,1,1,1,0,1,0,-13
8093242705,0,31,2,2,0,1,2,2,2,3,-974,863,0,0,0,0,0,0,1,0,1,0,1,0,-8
8093272067,1,31,1,4,0,2,5,3,1,4,-633,311,1,0,1,1,1,1,0,0,0,0,0,0,20
8093318485,1,41,0,1,1,3,4,3,1,5,-1289,-645,1,1,1,0,1,0,0,0,0,0,0,0,13
8093319404,1,46,4,3,1,0,5,2,2,5,3200,468,0,1,0,1,0,0,0,0,1,1,0,0,7
8093345430,1,41,0,3,1,2,1,3,2,4,-177,880,0,0,0,0,1,0,0,0,0,0,0,0,6
8093372106,1,44,2,3,1,3,4,2,2,3,-1807,-1276,0,0,1,0,1,0,0,0,0,0,0,0,6
8093396857,1,45,0,2,1,2,3,3,1,4,362,1006,0,0,1,0,0,0,0,0,0,0,0,0,12
8093440305,1,38,3,2,1,1,3,3,2,3,2529,1814,1,1,1,1,1,0,0,0,0,0,0,0,16
8093507017,0,29,1,1,2,1,5,4,1,2,-312,-1005,0,0,0,0,0,0,1,0,1,0,1,0,-13
8093545595,1,24,2,3,0,2,5,1,2,5,-342,1071,0,0,0,0,0,0,1,0,0,0,1,0,17
8093584533,1,41,3,1,0,2,5,3,0,4,-1180,-529,0,0,0,0,0,0,1,0,0,0,0,0,-4
8093594473,1,25,1,3,0,2,4,4,2,4,954,1665,1,1,1,1,1,1,0,0,0,0,1,0,14
8093614113,0,24,3,4,1,2,5,0,1,5,715,2077,0,0,0,0,1,0,1,1,1,0,1,0,-16
8093674074,1,47,0,3,1,2,3,3,3,3,-1036,-1460,0,0,1,0,0,0,0,0,0,0,0,0,22
8093717615,1,48,1,3,0,2,4,3,4,4,-1355,-2488,0,0,0,0,0,0,0,0,1,0,0,0,-4
8093733092,0,28,3,3,0,3,4,3,1,4,338,56,1,0,0,0,0,0,1,0,1,0,1,0,11
8093771524,0,43,1,2,1,3,3,2,2,3,-2053,-322,0,0,0,0,0,0,1,0,1,0,1,0,-22
8093780459,1,25,3,2,0,3,5,2,1,4,1467,2605,1,0,1,1,1,1,0,0,1,0,0,0,13
8093776708,1,29,1,3,1,4,2,2,1,5,3187,1720,1,0,1,1,1,1,0,0,0,0,0,0,23
8093795510,1,21,1,3,1,1,5,3,1,4,1128,939,1,0,1,1,1,1,1,0,0,0,0,0,19
8093819585,1,23,3,2,2,0,4,2,2,4,645,1180,1,0,1,0,1,0,1,1,0,0,0,0,12
8093830711,0,41,3,3,2,1,3,2,3,5,-2432,-3621,0,0,1,0,0,0,0,0,0,0,1,0,-22
8093838000,0,47,1,4,1,2,4,2,0,5,97,852,0,0,0,0,0,0,0,0,0,0,1,0,1
8093841220,1,43,2,4,2,1,4,3,3,3,2357,698,1,0,1,0,1,0,0,0,0,0,0,0,6
8093854089,0,34,3,1,1,2,4,3,1,4,1416,-920,0,0,0,0,0,0,1,1,1,0,1,0,-14
8093892775,0,32,3,3,0,1,3,3,3,5,1076,1501,1,1,0,0,0,0,1,0,1,0,1,0,-15
8093922483,0,30,3,1,2,1,4,2,2,4,111,-1040,0,0,0,0,1,1,1,0,1,0,1,0,-15
8093946922,1,24,2,1,1,0,4,3,2,4,-697,-274,1,0,1,0,1,1,0,0,0,0,0,0,14
8093967170,1,29,2,1,1,1,5,3,3,3,1190,1318,1,0,1,0,1,1,0,0,1,1,0,0,7
8093978591,0,38,2,3,0,3,2,3,3,3,-1888,-4158,0,0,0,0,0,0,0,0,1,0,0,0,-21
8093992512,1,28,2,2,2,0,4,3,2,4,5695,5815,0,0,1,0,1,1,0,0,0,0,0,0,8
8093996480,1,43,1,4,1,4,2,3,1,4,-1257,-1339,0,0,0,0,0,0,0,0,0,0,0,0,15
8094013679,1,37,1,3,1,1,4,3,3,4,-2902,-1907,0,0,1,0,1,0,0,0,0,0,0,0,0
8094019748,1,41,1,3,2,2,4,3,1,5,2232,3567,0,0,0,0,0,0,0,0,1,0,0,0,12
8094059748,1,24,2,2,1,2,5,2,1,5,993,3096,1,0,1,0,1,1,0,0,0,0,0,0,19
8094079493,1,28,1,4,2,3,3,1,2,5,2193,1691,1,0,1,0,1,1,0,0,0,1,0,0,11
8094109267,0,25,2,3,1,3,3,2,1,4,1737,2924,1,0,1,0,0,0,1,0,1,0,1,0,-26
8094109537,1,33,2,3,2,0,4,3,2,4,1453,2371,0,0,0,0,1,0,0,0,0,0,0,0,6
8094121280,0,21,2,3,0,4,4,3,1,5,-6305,-3933,0,0,0,0,0,0,1,1,1,1,1,1,-16
8094132943,0,27,2,1,0,3,4,3,2,3,2957,1973,0,0,0,0,1,0,1,0,1,0,0,0,-7
8094136476,1,35,2,2,2,2,5,2,0,3,619,-288,0,0,1,0,1,1,0,0,0,0,0,0,10
8094165652,1,30,4,4,0,1,4,1,3,5,-657,-1137,0,0,1,0,1,1,0,0,0,0,0,0,14
8094172872,0,35,1,2,0,2,5,2,3,3,-1505,-739,0,0,0,0,0,0,1,0,1,0,1,0,-31
8094180656,0,23,2,2,1,1,5,3,3,4,-3804,-3354,0,0,1,0,0,0,1,1,1,1,0,0,-12
8094195875,1,36,2,2,0,2,5,1,2,4,1665,1299,0,0,0,0,1,1,0,0,0,0,0,0,2
8094195977,0,25,1,3,0,3,3,3,1,3,-1115,-1928,0,0,0,0,0,0,1,1,1,0,1,0,-9
8094207705,0,29,2,3,1,2,3,3,3,3,-58,1151,0,0,1,1,0,0,1,1,0,0,0,0,0
8094218687,1,43,2,3,0,2,4,2,3,2,-2387,-2206,0,0,1,0,1,0,0,0,1,0,0,0,1
8094228658,0,42,1,3,2,0,5,3,2,5,2922,615,0,0,0,0,0,0,0,0,0,0,0,0,3
8094240658,1,35,3,2,0,2,5,2,2,5,344,1380,1,0,0,0,1,1,0,0,0,0,0,0,17
8094239569,0,42,3,3,0,0,5,2,2,5,-282,795,0,0,0,1,0,0,1,1,1,0,0,0,-7
8094247410,1,51,2,1,2,3,4,2,3,3,-2129,-1737,0,0,0,0,1,0,0,0,1,0,0,0,11
8094270999,0,32,2,2,1,2,4,1,1,3,-2555,-2514,1,0,0,0,1,0,1,0,1,0,0,0,-9
8094275721,1,53,0,2,2,0,4,5,2,4,673,-30,0,0,0,0,1,0,0,0,0,0,0,0,23
8094281242,1,22,1,5,0,2,5,2,0,5,2672,176,1,0,1,0,1,1,0,0,0,0,1,0,24
8094284784,0,23,1,2,0,3,4,1,2,3,-5610,-4410,0,0,0,0,0,0,1,1,1,0,1,1,-25
8094310533,0,26,2,3,1,3,5,2,2,5,1037,2239,0,0,0,0,1,1,1,0,1,0,0,0,-19
8094311296,0,36,2,2,1,1,5,2,1,4,118,-338,0,0,0,1,0,0,1,0,1,0,1,0,-9
8094316677,1,37,2,3,1,3,4,2,1,4,-534,-2507,1,0,1,0,1,0,0,0,1,0,0,0,12
8094324009,1,35,2,1,1,4,4,3,1,3,2186,1090,0,0,1,0,1,0,0,0,0,0,1,0,24
8094298074,0,43,2,4,0,1,5,3,1,4,2996,1392,0,0,0,0,0,0,0,0,0,0,1,0,-9
8094356652,1,32,2,2,1,2,5,3,2,2,2846,1856,1,0,1,0,1,0,0,0,0,0,0,0,16
8094367941,1,31,2,2,1,1,4,3,2,5,187,211,1,0,1,0,1,0,0,0,1,0,0,0,2
8094377594,1,21,2,3,3,2,4,4,2,5,2503,2101,1,0,1,1,1,1,1,0,0,0,1,0,14
8094378250,0,36,0,3,2,1,5,4,2,3,-1568,-350,0,0,0,0,0,0,1,0,0,0,1,0,-21
8094415884,0,22,3,3,1,2,3,2,3,5,-1352,-2245,0,0,0,0,1,0,1,1,1,0,1,0,-29
8094417922,1,25,2,4,0,1,5,2,2,5,3252,2695,1,1,1,0,1,1,0,0,1,0,1,0,34
8094423360,0,45,2,2,1,0,5,3,1,4,1750,1440,1,1,0,0,0,0,0,0,0,0,0,0,-1
8094431429,0,30,1,2,2,3,4,4,1,3,-1827,-2156,0,0,0,0,0,0,1,0,1,0,1,0,-25
8094441178,0,29,2,2,2,3,4,4,2,4,15,1591,0,0,0,0,0,0,1,0,0,0,1,0,-23
8094510082,1,39,3,3,0,1,5,4,2,4,-719,-503,0,0,0,0,1,0,0,0,0,0,0,0,8
8094525478,0,23,3,1,0,1,5,3,3,5,-2196,-443,0,0,1,1,0,0,1,0,1,0,1,0,-14
8094533107,1,24,1,3,1,2,4,2,1,5,732,791,1,0,1,1,1,1,1,0,0,0,0,0,20
8094531880,1,31,2,5,1,1,4,1,1,5,4413,3461,1,0,1,0,1,1,0,0,0,0,0,0,13
8094577479,0,32,2,2,0,1,3,4,1,3,1765,180,0,0,0,1,0,0,1,0,1,0,1,0,-20
8094614838,0,46,0,1,0,2,3,4,2,2,1261,525,0,0,0,0,0,0,1,1,1,0,0,0,-9
8094631893,0,22,1,3,1,2,3,2,3,3,731,-69,0,0,0,0,0,0,1,1,1,1,1,1,-12
8094647659,0,28,2,2,0,2,5,3,2,4,-1237,-569,0,0,1,1,0,0,1,1,1,0,1,0,-16
8094671831,0,34,2,0,0,3,4,2,2,2,-2462,-2979,0,0,0,0,1,0,1,0,1,0,1,0,-6
8094713856,1,25,1,4,1,0,5,3,4,4,1329,-814,0,0,1,0,1,1,1,0,0,1,0,0,6
8094725518,0,25,1,2,2,1,5,4,2,3,-2606,-1604,0,0,0,0,1,0,1,0,1,0,1,1,-14
8094753301,1,31,2,3,0,1,5,2,2,4,-852,-818,0,0,0,0,1,0,0,0,0,0,1,0,5
8094770354,1,23,3,2,0,1,5,2,1,4,3233,4132,1,0,1,0,1,1,1,0,0,1,0,0,27
8094813161,0,35,1,2,2,2,3,3,2,3,1711,2230,0,0,1,1,0,0,0,0,0,0,0,0,-4
8094825065,0,24,3,4,0,2,4,1,1,4,-609,-1138,0,0,1,1,0,0,1,1,1,0,1,0,-7
8094881492,0,25,1,3,2,3,4,3,1,3,-148,252,0,0,0,0,1,0,1,1,1,1,0,0,-21
8094913122,0,33,2,2,1,1,3,3,3,4,1258,571,0,0,0,0,0,0,1,1,1,0,1,0,-15
8094946063,0,32,0,3,1,2,4,3,3,3,354,-1337,0,0,0,0,0,0,1,0,1,0,0,0,5
8094995917,0,33,3,3,0,1,4,2,1,4,-948,1503,0,0,0,0,1,0,1,0,1,0,1,0,-18
8095017648,1,27,1,3,1,1,4,2,4,3,5298,4349,1,1,1,0,1,1,0,0,0,0,0,0,27
8095075187,1,30,1,4,1,2,5,2,2,3,156,541,1,0,1,0,1,1,0,0,1,0,0,0,16
8095132811,1,44,2,2,1,3,3,3,1,2,2453,2880,0,0,0,0,0,0,0,0,1,0,0,0,1
8095137951,1,27,3,3,1,0,4,2,1,4,-344,2189,1,0,1,0,0,0,0,0,0,0,0,0,8
8095157800,1,66,2,2,2,2,5,3,2,2,2790,1487,1,0,0,0,0,0,0,0,0,0,0,0,-5
8095188516,1,31,3,0,0,3,3,4,2,3,-618,1252,0,0,1,0,1,0,0,0,1,0,0,0,1
8095200939,0,34,1,3,1,1,4,3,1,4,5991,5468,0,0,0,0,0,0,0,0,0,0,1,0,18
8095230413,0,30,3,1,0,2,4,1,2,4,-2465,-1713,1,0,1,0,0,0,1,0,1,0,0,0,-10
8095245154,1,40,1,3,1,4,3,3,3,4,3122,2001,1,0,1,0,1,1,0,0,0,0,0,0,26
8095267175,0,22,3,2,0,1,4,3,2,5,-1911,133,0,0,1,1,0,0,1,1,1,0,1,0,-15
8095296083,1,27,2,1,1,1,4,3,1,4,-41,808,1,0,1,0,1,1,1,0,0,0,0,0,6
8095323561,0,22,2,3,0,2,4,3,1,4,-1173,322,0,0,0,0,1,0,1,1,1,0,1,0,-15
8095348023,0,32,3,2,2,0,4,2,3,3,2688,1925,0,0,1,1,0,0,1,0,1,0,1,0,-13
8095372286,1,30,2,2,0,2,4,2,1,3,-2213,-486,1,0,0,0,1,1,0,0,0,0,0,0,1
